,country.admin1Id,admin1_name,admin1_name_alt,admin1_code,ISO3
1035,GD.05,Saint Mark Parish,Saint Mark Parish,05,GRD
1036,GD.04,Saint John Parish,Saint John Parish,04,GRD
1037,GD.03,Saint George Parish,Saint George Parish,03,GRD
1038,GD.02,Saint David Parish,Saint David Parish,02,GRD
1039,GD.01,Saint Andrew Parish,Saint Andrew Parish,01,GRD
1040,GD.10,Carriacou and Petite Martinique,Carriacou and Petite Martinique,10,GRD
1041,GE.51,Tbilisi,Tbilisi,51,GEO
1042,GE.04,Adjara,Adjara,04,GEO
1043,GE.68,Kvemo Kartli,Kvemo Kartli,68,GEO
1044,GE.67,Kakheti,Kakheti,67,GEO
1045,GE.65,Guria,Guria,65,GEO
1046,GE.66,Imereti,Imereti,66,GEO
1047,GE.73,Shida Kartli,Shida Kartli,73,GEO
1048,GE.69,Mtskheta-Mtianeti,Mtskheta-Mtianeti,69,GEO
1049,GE.70,Racha-Lechkhumi and Kvemo Svaneti,Racha-Lechkhumi and Kvemo Svaneti,70,GEO
1050,GE.71,Samegrelo and Zemo Svaneti,Samegrelo and Zemo Svaneti,71,GEO
1051,GE.72,Samtskhe-Javakheti,Samtskhe-Javakheti,72,GEO
1052,GE.02,Abkhazia,Abkhazia,02,GEO
1053,GF.GF,Guyane,Guyane,GF,GUF
1054,GG.6417213,St Pierre du Bois,St Pierre du Bois,6417213,GGY
1055,GG.6417214,Torteval,Torteval,6417214,GGY
1056,GG.6417215,Saint Saviour,Saint Saviour,6417215,GGY
1057,GG.6417223,Forest,Forest,6417223,GGY
1058,GG.6417224,St Martin,St Martin,6417224,GGY
1059,GG.6417226,Saint Andrew,Saint Andrew,6417226,GGY
1060,GG.6417228,St Peter Port,St Peter Port,6417228,GGY
1061,GG.6417229,Castel,Castel,6417229,GGY
1062,GG.6417230,Vale,Vale,6417230,GGY
1063,GG.6417233,St Sampson,St Sampson,6417233,GGY
1064,GG.8989934,Alderney,Alderney,8989934,GGY
1065,GH.09,Western,Western,09,GHA
1066,GH.08,Volta,Volta,08,GHA
1067,GH.11,Upper West,Upper West,11,GHA
1068,GH.10,Upper East,Upper East,10,GHA
1069,GH.06,Northern,Northern,06,GHA
1070,GH.01,Greater Accra,Greater Accra,01,GHA
1071,GH.05,Eastern,Eastern,05,GHA
1072,GH.04,Central,Central,04,GHA
1073,GH.02,Ashanti,Ashanti,02,GHA
1074,GH.13,Bono,Bono,13,GHA
1075,GH.16,Oti,Oti,16,GHA
1076,GH.15,North East,North East,15,GHA
1077,GH.12,Ahafo,Ahafo,12,GHA
1078,GH.14,Bono East,Bono East,14,GHA
1079,GH.17,Savannah,Savannah,17,GHA
1080,GH.18,Western North,Western North,18,GHA
1081,GL.04,Kujalleq,Kujalleq,04,GRL
1082,GL.06,Qeqqata,Qeqqata,06,GRL
1083,GL.07,Sermersooq,Sermersooq,07,GRL
1084,GL.11839534,Qeqertalik,Qeqertalik,11839534,GRL
1085,GL.11839537,Avannaata,Avannaata,11839537,GRL
1086,GM.05,Western,Western,05,GMB
1087,GM.04,Upper River,Upper River,04,GMB
1088,GM.07,North Bank,North Bank,07,GMB
1089,GM.03,Central River,Central River,03,GMB
1090,GM.02,Lower River,Lower River,02,GMB
1091,GM.01,Banjul,Banjul,01,GMB
1092,GN.04,Conakry,Conakry,04,GIN
1093,GN.B,Boké Region,Boke Region,B,GIN
1094,GN.F,Faranah,Faranah,F,GIN
1095,GN.K,Kankan Region,Kankan Region,K,GIN
1096,GN.D,Kindia,Kindia,D,GIN
1097,GN.L,Labé Region,Labe Region,L,GIN
1098,GN.M,Mamou Region,Mamou Region,M,GIN
1099,GN.N,Nzérékoré Region,Nzerekore Region,N,GIN
1100,GP.GP,Guadeloupe,Guadeloupe,GP,GLP
1101,GQ.03,Annobon,Annobon,03,GNQ
1102,GQ.04,Bioko Norte,Bioko Norte,04,GNQ
1103,GQ.05,Bioko Sur,Bioko Sur,05,GNQ
1104,GQ.06,Centro Sur,Centro Sur,06,GNQ
1105,GQ.07,Kié-Ntem,Kie-Ntem,07,GNQ
1106,GQ.08,Litoral,Litoral,08,GNQ
1107,GQ.09,Wele-Nzas,Wele-Nzas,09,GNQ
1108,GQ.10,Djibloho,Djibloho,10,GNQ
1109,GR.736572,Mount Athos,Mount Athos,736572,GRC
1110,GR.ESYE31,Attica,Attica,ESYE31,GRC
1111,GR.ESYE24,Central Greece,Central Greece,ESYE24,GRC
1112,GR.ESYE12,Central Macedonia,Central Macedonia,ESYE12,GRC
1113,GR.ESYE43,Crete,Crete,ESYE43,GRC
1114,GR.ESYE11,East Macedonia and Thrace,East Macedonia and Thrace,ESYE11,GRC
1115,GR.ESYE21,Epirus,Epirus,ESYE21,GRC
1116,GR.ESYE22,Ionian Islands,Ionian Islands,ESYE22,GRC
1117,GR.ESYE41,North Aegean,North Aegean,ESYE41,GRC
1118,GR.ESYE25,Peloponnese,Peloponnese,ESYE25,GRC
1119,GR.ESYE42,South Aegean,South Aegean,ESYE42,GRC
1120,GR.ESYE14,Thessaly,Thessaly,ESYE14,GRC
1121,GR.ESYE23,West Greece,West Greece,ESYE23,GRC
1122,GR.ESYE13,West Macedonia,West Macedonia,ESYE13,GRC
1123,GT.22,Zacapa,Zacapa,22,GTM
1124,GT.21,Totonicapán,Totonicapan,21,GTM
1125,GT.20,Suchitepeque,Suchitepeque,20,GTM
1126,GT.19,Sololá,Solola,19,GTM
1127,GT.18,Santa Rosa Department,Santa Rosa Department,18,GTM
1128,GT.17,San Marcos,San Marcos,17,GTM
1129,GT.16,Sacatepéquez,Sacatepequez,16,GTM
1130,GT.15,Retalhuleu,Retalhuleu,15,GTM
1131,GT.14,Quiché,Quiche,14,GTM
1132,GT.13,Quetzaltenango,Quetzaltenango,13,GTM
1133,GT.12,Petén,Peten,12,GTM
1134,GT.11,Jutiapa,Jutiapa,11,GTM
1135,GT.10,Jalapa,Jalapa,10,GTM
1136,GT.09,Izabal Department,Izabal Department,09,GTM
1137,GT.08,Huehuetenango,Huehuetenango,08,GTM
1138,GT.07,Guatemala,Guatemala,07,GTM
1139,GT.06,Escuintla,Escuintla,06,GTM
1140,GT.05,El Progreso,El Progreso,05,GTM
1141,GT.04,Chiquimula,Chiquimula,04,GTM
1142,GT.03,Chimaltenango,Chimaltenango,03,GTM
1143,GT.02,Baja Verapaz,Baja Verapaz,02,GTM
1144,GT.01,Alta Verapaz,Alta Verapaz,01,GTM
1145,GU.PI,Piti,Piti,PI,GUM
1146,GU.SR,Santa Rita,Santa Rita,SR,GUM
1147,GU.SJ,Sinajana,Sinajana,SJ,GUM
1148,GU.TF,Talofofo,Talofofo,TF,GUM
1149,GU.TM,Tamuning,Tamuning,TM,GUM
1150,GU.UM,Umatac,Umatac,UM,GUM
1151,GU.YG,Yigo,Yigo,YG,GUM
1152,GU.YN,Yona,Yona,YN,GUM
1153,GU.ME,Merizo,Merizo,ME,GUM
1154,GU.MA,Mangilao,Mangilao,MA,GUM
1155,GU.AH,Agana Heights,Agana Heights,AH,GUM
1156,GU.CP,Chalan Pago-Ordot,Chalan Pago-Ordot,CP,GUM
1157,GU.AS,Asan,Asan,AS,GUM
1158,GU.AT,Agat,Agat,AT,GUM
1159,GU.DD,Dededo,Dededo,DD,GUM
1160,GU.BA,Barrigada,Barrigada,BA,GUM
1161,GU.AN,Hagatna,Hagatna,AN,GUM
1162,GU.IN,Inarajan,Inarajan,IN,GUM
1163,GU.MT,Mongmong-Toto-Maite,Mongmong-Toto-Maite,MT,GUM
1164,GW.07,Tombali,Tombali,07,GNB
1165,GW.02,Quinara,Quinara,02,GNB
1166,GW.04,Oio,Oio,04,GNB
1167,GW.10,Gabú,Gabu,10,GNB
1168,GW.06,Cacheu,Cacheu,06,GNB
1169,GW.05,Bolama,Bolama,05,GNB
1170,GW.11,Bissau,Bissau,11,GNB
1171,GW.12,Biombo,Biombo,12,GNB
1172,GW.01,Bafatá,Bafata,01,GNB
1173,GY.19,Upper Takutu-Upper Essequibo,Upper Takutu-Upper Essequibo,19,GUY
1174,GY.18,Upper Demerara-Berbice,Upper Demerara-Berbice,18,GUY
1175,GY.17,Potaro-Siparuni,Potaro-Siparuni,17,GUY
1176,GY.16,Pomeroon-Supenaam,Pomeroon-Supenaam,16,GUY
1177,GY.15,Mahaica-Berbice,Mahaica-Berbice,15,GUY
1178,GY.14,Essequibo Islands-West Demerara,Essequibo Islands-West Demerara,14,GUY
1179,GY.13,East Berbice-Corentyne,East Berbice-Corentyne,13,GUY
1180,GY.12,Demerara-Mahaica,Demerara-Mahaica,12,GUY
1181,GY.11,Cuyuni-Mazaruni,Cuyuni-Mazaruni,11,GUY
1182,GY.10,Barima-Waini,Barima-Waini,10,GUY
1183,HK.NYL,Yuen Long,Yuen Long,NYL,HKG
1184,HK.NTW,Tsuen Wan,Tsuen Wan,NTW,HKG
1185,HK.NTP,Tai Po,Tai Po,NTP,HKG
1186,HK.NSK,Sai Kung,Sai Kung,NSK,HKG
1187,HK.NIS,Islands,Islands,NIS,HKG
1188,HK.HCW,Central and Western,Central and Western,HCW,HKG
1189,HK.HWC,Wan Chai,Wan Chai,HWC,HKG
1190,HK.HEA,Eastern,Eastern,HEA,HKG
1191,HK.HSO,Southern,Southern,HSO,HKG
1192,HK.KYT,Yau Tsim Mong,Yau Tsim Mong,KYT,HKG
1193,HK.KSS,Sham Shui Po,Sham Shui Po,KSS,HKG
1194,HK.KKC,Kowloon City,Kowloon City,KKC,HKG
1195,HK.KWT,Wong Tai Sin,Wong Tai Sin,KWT,HKG
1196,HK.KKT,Kwun Tong,Kwun Tong,KKT,HKG
1197,HK.NKT,Kwai Tsing,Kwai Tsing,NKT,HKG
1198,HK.NTM,Tuen Mun,Tuen Mun,NTM,HKG
1199,HK.NNO,North,North,NNO,HKG
1200,HK.NST,Sha Tin,Sha Tin,NST,HKG
1201,HN.18,Yoro Department,Yoro Department,18,HND
1202,HN.17,Valle Department,Valle Department,17,HND
1203,HN.16,Santa Bárbara Department,Santa Barbara Department,16,HND
1204,HN.15,Olancho Department,Olancho Department,15,HND
1205,HN.14,Ocotepeque Department,Ocotepeque Department,14,HND
1206,HN.13,Lempira Department,Lempira Department,13,HND
1207,HN.12,La Paz Department,La Paz Department,12,HND
1208,HN.11,Bay Islands,Bay Islands,11,HND
1209,HN.10,Intibucá Department,Intibuca Department,10,HND
1210,HN.09,Gracias a Dios Department,Gracias a Dios Department,09,HND
1211,HN.08,Francisco Morazán Department,Francisco Morazan Department,08,HND
1212,HN.07,El Paraíso Department,El Paraiso Department,07,HND
1213,HN.06,Cortés Department,Cortes Department,06,HND
1214,HN.05,Copán Department,Copan Department,05,HND
1215,HN.04,Comayagua Department,Comayagua Department,04,HND
1216,HN.03,Colón Department,Colon Department,03,HND
1217,HN.02,Choluteca Department,Choluteca Department,02,HND
1218,HN.01,Atlántida Department,Atlantida Department,01,HND
1219,HR.01,Bjelovar-Bilogora,Bjelovar-Bilogora,01,HRV
1220,HR.02,Brod-Posavina,Brod-Posavina,02,HRV
1221,HR.03,Dubrovnik-Neretva,Dubrovnik-Neretva,03,HRV
1222,HR.04,Istria,Istria,04,HRV
1223,HR.05,Karlovac,Karlovac,05,HRV
1224,HR.06,Koprivnica-Križevci,Koprivnica-Krizevci,06,HRV
1225,HR.07,Krapina-Zagorje,Krapina-Zagorje,07,HRV
1226,HR.08,Lika-Senj,Lika-Senj,08,HRV
1227,HR.09,Međimurje,Megimurje,09,HRV
1228,HR.10,County of Osijek-Baranja,County of Osijek-Baranja,10,HRV
1229,HR.11,Požega-Slavonia,Pozega-Slavonia,11,HRV
1230,HR.12,Primorje-Gorski Kotar,Primorje-Gorski Kotar,12,HRV
1231,HR.13,Šibenik-Knin,Sibenik-Knin,13,HRV
1232,HR.14,Sisak-Moslavina,Sisak-Moslavina,14,HRV
1233,HR.15,Split-Dalmatia,Split-Dalmatia,15,HRV
1234,HR.16,Varaždin,Varazdin,16,HRV
1235,HR.18,Vukovar-Srijem,Vukovar-Srijem,18,HRV
1236,HR.19,Zadar,Zadar,19,HRV
1237,HR.20,Zagreb County,Zagreb County,20,HRV
1238,HR.21,Zagreb,Zagreb,21,HRV
1239,HR.17,Virovitica-Podravina,Virovitica-Podravina,17,HRV
1240,HT.13,Sud-Est,Sud-Est,13,HTI
1241,HT.12,Sud,Sud,12,HTI
1242,HT.11,Ouest,Ouest,11,HTI
1243,HT.03,Nord-Ouest,Nord-Ouest,03,HTI
1244,HT.10,Nord-Est,Nord-Est,10,HTI
1245,HT.09,Nord,Nord,09,HTI
1246,HT.14,Grand'Anse,Grand'Anse,14,HTI
1247,HT.07,Centre,Centre,07,HTI
1248,HT.06,Artibonite,Artibonite,06,HTI
1249,HT.15,Nippes,Nippes,15,HTI
1250,HU.18,Szabolcs-Szatmár-Bereg,Szabolcs-Szatmar-Bereg,18,HUN
1251,HU.20,Jász-Nagykun-Szolnok,Jasz-Nagykun-Szolnok,20,HUN
1252,HU.11,Heves County,Heves County,11,HUN
1253,HU.10,Hajdú-Bihar,Hajdu-Bihar,10,HUN
1254,HU.06,Csongrád,Csongrad,06,HUN
1255,HU.04,Borsod-Abaúj-Zemplén,Borsod-Abauj-Zemplen,04,HUN
1256,HU.03,Bekes County,Bekes County,03,HUN
1257,HU.24,Zala County,Zala County,24,HUN
1258,HU.23,Veszprém,Veszprem,23,HUN
1259,HU.22,Vas County,Vas County,22,HUN
1260,HU.21,Tolna County,Tolna County,21,HUN
1261,HU.17,Somogy County,Somogy County,17,HUN
1262,HU.16,Pest County,Pest County,16,HUN
1263,HU.14,Nógrád,Nograd,14,HUN
1264,HU.12,Komárom-Esztergom,Komarom-Esztergom,12,HUN
1265,HU.09,Győr-Moson-Sopron,Gyor-Moson-Sopron,09,HUN
1266,HU.08,Fejér,Fejer,08,HUN
1267,HU.05,Budapest,Budapest,05,HUN
1268,HU.02,Baranya,Baranya,02,HUN
1269,HU.01,Bács-Kiskun,Bacs-Kiskun,01,HUN
1270,ID.26,North Sumatra,North Sumatra,26,IDN
1271,ID.01,Aceh,Aceh,01,IDN
1272,ID.10,Yogyakarta,Yogyakarta,10,IDN
1273,ID.32,South Sumatra,South Sumatra,32,IDN
1274,ID.24,West Sumatra,West Sumatra,24,IDN
1275,ID.31,North Sulawesi,North Sulawesi,31,IDN
1276,ID.22,Southeast Sulawesi,Southeast Sulawesi,22,IDN
1277,ID.21,Central Sulawesi,Central Sulawesi,21,IDN
1278,ID.38,South Sulawesi,South Sulawesi,38,IDN
1279,ID.37,Riau,Riau,37,IDN
1280,ID.18,East Nusa Tenggara,East Nusa Tenggara,18,IDN
1281,ID.17,West Nusa Tenggara,West Nusa Tenggara,17,IDN
1282,ID.28,Maluku,Maluku,28,IDN
1283,ID.15,Lampung,Lampung,15,IDN
1284,ID.14,East Kalimantan,East Kalimantan,14,IDN
1285,ID.13,Central Kalimantan,Central Kalimantan,13,IDN
1286,ID.12,South Kalimantan,South Kalimantan,12,IDN
1287,ID.11,West Kalimantan,West Kalimantan,11,IDN
1288,ID.08,East Java,East Java,08,IDN
1289,ID.07,Central Java,Central Java,07,IDN
1290,ID.30,West Java,West Java,30,IDN
1291,ID.05,Jambi,Jambi,05,IDN
1292,ID.04,Jakarta,Jakarta,04,IDN
1293,ID.36,Papua,Papua,36,IDN
1294,ID.03,Bengkulu,Bengkulu,03,IDN
1295,ID.02,Bali,Bali,02,IDN
1296,ID.33,Banten,Banten,33,IDN
1297,ID.34,Gorontalo,Gorontalo,34,IDN
1298,ID.35,Bangka–Belitung Islands,Bangka-Belitung Islands,35,IDN
1299,ID.29,North Maluku,North Maluku,29,IDN
1300,ID.39,West Papua,West Papua,39,IDN
1301,ID.41,West Sulawesi,West Sulawesi,41,IDN
1302,ID.40,Riau Islands,Riau Islands,40,IDN
1303,ID.42,North Kalimantan,North Kalimantan,42,IDN
1304,ID.PD,Southwest Papua,Southwest Papua,PD,IDN
1305,ID.PT,Central Papua,Central Papua,PT,IDN
1306,ID.PE,Highland Papua,Highland Papua,PE,IDN
1307,ID.PS,South Papua,South Papua,PS,IDN
1308,IE.C,Connacht,Connacht,C,IRL
1309,IE.L,Leinster,Leinster,L,IRL
1310,IE.M,Munster,Munster,M,IRL
1311,IE.U,Ulster,Ulster,U,IRL
1312,IL.06,Jerusalem,Jerusalem,06,ISR
1313,IL.05,Tel Aviv,Tel Aviv,05,ISR
1314,IL.04,Haifa,Haifa,04,ISR
1315,IL.03,Northern District,Northern District,03,ISR
1316,IL.02,Central District,Central District,02,ISR
1317,IL.01,Southern District,Southern District,01,ISR
1318,IL.WE,Judea and Samaria Area,Judea and Samaria Area,WE,ISR
1319,IM.9782164,Andreas,Andreas,9782164,IMN
1320,IM.9782165,Arbory,Arbory,9782165,IMN
1321,IM.9782166,Ballaugh,Ballaugh,9782166,IMN
1322,IM.9782167,Braddan,Braddan,9782167,IMN
1323,IM.9782168,Bride,Bride,9782168,IMN
1324,IM.9782169,Castletown,Castletown,9782169,IMN
1325,IM.9782170,Douglas,Douglas,9782170,IMN
1326,IM.9782171,German,German,9782171,IMN
1327,IM.9782172,Jurby,Jurby,9782172,IMN
1328,IM.9782173,Laxey,Laxey,9782173,IMN
1329,IM.9782176,Lezayre,Lezayre,9782176,IMN
1330,IM.9782180,Lonan,Lonan,9782180,IMN
1331,IM.9782182,Malew,Malew,9782182,IMN
1332,IM.9782183,Marown,Marown,9782183,IMN
1333,IM.9782184,Maughold,Maughold,9782184,IMN
1334,IM.9782185,Michael,Michael,9782185,IMN
1335,IM.9782186,Onchan,Onchan,9782186,IMN
1336,IM.9782187,Patrick,Patrick,9782187,IMN
1337,IM.9782188,Peel,Peel,9782188,IMN
1338,IM.9782189,Port Erin,Port Erin,9782189,IMN
1339,IM.9782190,Port St Mary,Port St Mary,9782190,IMN
1340,IM.9782191,Ramsey,Ramsey,9782191,IMN
1341,IM.9782192,Rushen,Rushen,9782192,IMN
1342,IM.9782193,Santon,Santon,9782193,IMN
1343,IN.28,West Bengal,West Bengal,28,IND
1344,IN.36,Uttar Pradesh,Uttar Pradesh,36,IND
1345,IN.26,Tripura,Tripura,26,IND
1346,IN.40,Telangana,Telangana,40,IND
1347,IN.25,Tamil Nadu,Tamil Nadu,25,IND
1348,IN.29,Sikkim,Sikkim,29,IND
1349,IN.24,Rajasthan,Rajasthan,24,IND
1350,IN.23,Punjab,Punjab,23,IND
1351,IN.22,Puducherry,Puducherry,22,IND
1352,IN.21,Odisha,Odisha,21,IND
1353,IN.20,Nagaland,Nagaland,20,IND
1354,IN.31,Mizoram,Mizoram,31,IND
1355,IN.18,Meghalaya,Meghalaya,18,IND
1356,IN.17,Manipur,Manipur,17,IND
1357,IN.16,Maharashtra,Maharashtra,16,IND
1358,IN.35,Madhya Pradesh,Madhya Pradesh,35,IND
1359,IN.14,Laccadives,Laccadives,14,IND
1360,IN.13,Kerala,Kerala,13,IND
1361,IN.19,Karnataka,Karnataka,19,IND
1362,IN.12,Jammu and Kashmir,Jammu and Kashmir,12,IND
1363,IN.11,Himachal Pradesh,Himachal Pradesh,11,IND
1364,IN.10,Haryana,Haryana,10,IND
1365,IN.09,Gujarat,Gujarat,09,IND
1366,IN.33,Goa,Goa,33,IND
1367,IN.07,Delhi,Delhi,07,IND
1368,IN.05,Chandigarh,Chandigarh,05,IND
1369,IN.34,Bihar,Bihar,34,IND
1370,IN.03,Assam,Assam,03,IND
1371,IN.30,Arunachal Pradesh,Arunachal Pradesh,30,IND
1372,IN.02,Andhra Pradesh,Andhra Pradesh,02,IND
1373,IN.01,Andaman and Nicobar,Andaman and Nicobar,01,IND
1374,IN.37,Chhattisgarh,Chhattisgarh,37,IND
1375,IN.38,Jharkhand,Jharkhand,38,IND
1376,IN.39,Uttarakhand,Uttarakhand,39,IND
1377,IN.41,Ladakh,Ladakh,41,IND
1378,IN.52,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu,52,IND
1379,IQ.02,Basra,Basra,02,IRQ
1380,IQ.16,Wāsiţ,Wasit,16,IRQ
1381,IQ.18,Salah ad Din,Salah ad Din,18,IRQ
1382,IQ.15,Nineveh,Nineveh,15,IRQ
1383,IQ.14,Maysan,Maysan,14,IRQ
1384,IQ.12,Karbalāʼ,Muhafazat Karbala',12,IRQ
1385,IQ.11,Erbil,Erbil,11,IRQ
1386,IQ.10,Diyālá,Diyala,10,IRQ
1387,IQ.09,Dhi Qar,Dhi Qar,09,IRQ
1388,IQ.08,Duhok,Duhok,08,IRQ
1389,IQ.07,Baghdad,Baghdad,07,IRQ
1390,IQ.06,Bābil,Babil,06,IRQ
1391,IQ.13,Kirkuk,Kirkuk,13,IRQ
1392,IQ.05,Sulaymaniyah,Sulaymaniyah,05,IRQ
1393,IQ.17,An Najaf,An Najaf,17,IRQ
1394,IQ.04,Al Qādisīyah,Al Qadisiyah,04,IRQ
1395,IQ.03,Al Muthanna Governorate,Al Muthanna Governorate,03,IRQ
1396,IQ.01,Al Anbar,Al Anbar,01,IRQ
1397,IQ.19,Halabja Governorate,Halabja Governorate,19,IRQ
1398,IR.26,Tehran,Tehran,26,IRN
1399,IR.36,Zanjan,Zanjan,36,IRN
1400,IR.40,Yazd Province,Yazd Province,40,IRN
1401,IR.25,Semnan,Semnan,25,IRN
1402,IR.35,Māzandarān,Mazandaran,35,IRN
1403,IR.34,Markazi,Markazi,34,IRN
1404,IR.23,Lorestan Province,Lorestan Province,23,IRN
1405,IR.16,Kurdistan Province,Kurdistan Province,16,IRN
1406,IR.05,Kohgiluyeh and Boyer-Ahmad,Kohgiluyeh and Boyer-Ahmad,05,IRN
1407,IR.15,Khuzestan,Khuzestan,15,IRN
1408,IR.13,Kermanshah Province,Kermanshah Province,13,IRN
1409,IR.29,Kerman,Kerman,29,IRN
1410,IR.10,Ilam Province,Ilam Province,10,IRN
1411,IR.11,Hormozgan,Hormozgan,11,IRN
1412,IR.09,Hamadan Province,Hamadan Province,09,IRN
1413,IR.08,Gilan Province,Gilan Province,08,IRN
1414,IR.07,Fars,Fars,07,IRN
1415,IR.03,Chaharmahal and Bakhtiari,Chaharmahal and Bakhtiari,03,IRN
1416,IR.22,Bushehr,Bushehr,22,IRN
1417,IR.33,East Azerbaijan,East Azerbaijan,33,IRN
1418,IR.01,West Azerbaijan,West Azerbaijan,01,IRN
1419,IR.32,Ardabil Province,Ardabil Province,32,IRN
1420,IR.28,Isfahan,Isfahan,28,IRN
1421,IR.37,Golestan,Golestan,37,IRN
1422,IR.38,Qazvin Province,Qazvin Province,38,IRN
1423,IR.39,Qom Province,Qom Province,39,IRN
1424,IR.04,Sistan and Baluchestan,Sistan and Baluchestan,04,IRN
1425,IR.41,South Khorasan Province,South Khorasan Province,41,IRN
1426,IR.42,Razavi Khorasan,Razavi Khorasan,42,IRN
1427,IR.43,North Khorasan,North Khorasan,43,IRN
1428,IR.44,Alborz Province,Alborz Province,44,IRN
1429,IS.41,Northwest,Northwest,41,ISL
1430,IS.40,Northeast,Northeast,40,ISL
1431,IS.38,East,East,38,ISL
1432,IS.42,South,South,42,ISL
1433,IS.39,Capital Region,Capital Region,39,ISL
1434,IS.43,Southern Peninsula,Southern Peninsula,43,ISL
1435,IS.45,West,West,45,ISL
1436,IS.44,Westfjords,Westfjords,44,ISL
1437,IT.15,Sicily,Sicily,15,ITA
1438,IT.14,Sardinia,Sardinia,14,ITA
1439,IT.03,Calabria,Calabria,03,ITA
1440,IT.20,Veneto,Veneto,20,ITA
1441,IT.19,Aosta Valley,Aosta Valley,19,ITA
1442,IT.18,Umbria,Umbria,18,ITA
1443,IT.17,Trentino-Alto Adige,Trentino-Alto Adige,17,ITA
1444,IT.16,Tuscany,Tuscany,16,ITA
1445,IT.13,Apulia,Apulia,13,ITA
1446,IT.12,Piedmont,Piedmont,12,ITA
1447,IT.11,Molise,Molise,11,ITA
1448,IT.10,The Marches,The Marches,10,ITA
1449,IT.09,Lombardy,Lombardy,09,ITA
1450,IT.08,Liguria,Liguria,08,ITA
1451,IT.07,Lazio,Lazio,07,ITA
1452,IT.06,Friuli Venezia Giulia,Friuli Venezia Giulia,06,ITA
1453,IT.05,Emilia-Romagna,Emilia-Romagna,05,ITA
1454,IT.04,Campania,Campania,04,ITA
1455,IT.02,Basilicate,Basilicate,02,ITA
1456,IT.01,Abruzzo,Abruzzo,01,ITA
1457,JE.3237072,St Clement,St Clement,3237072,JEY
1458,JE.3237073,St Saviour,St Saviour,3237073,JEY
1459,JE.3237200,St. Brelade,St. Brelade,3237200,JEY
1460,JE.3237203,Grouville,Grouville,3237203,JEY
1461,JE.3237212,St Mary,St Mary,3237212,JEY
1462,JE.3237214,St Lawrence,St Lawrence,3237214,JEY
1463,JE.3237221,St Peter,St Peter,3237221,JEY
1464,JE.3237229,St Ouen,St Ouen,3237229,JEY
1465,JE.3237497,St John,St John,3237497,JEY
1466,JE.3237530,Trinity,Trinity,3237530,JEY
1467,JE.3237716,St Martîn,St Martin,3237716,JEY
1468,JE.3237864,St Helier,St Helier,3237864,JEY
1469,JM.16,Westmoreland,Westmoreland,16,JAM
1470,JM.15,Trelawny Parish,Trelawny Parish,15,JAM
1471,JM.14,Saint Thomas Parish,Saint Thomas Parish,14,JAM
1472,JM.13,Saint Mary Parish,Saint Mary Parish,13,JAM
1473,JM.12,Saint James Parish,Saint James Parish,12,JAM
1474,JM.11,St. Elizabeth,St. Elizabeth,11,JAM
1475,JM.10,Saint Catherine Parish,Saint Catherine Parish,10,JAM
1476,JM.09,Saint Ann Parish,Saint Ann Parish,09,JAM
1477,JM.08,Saint Andrew Parish,Saint Andrew Parish,08,JAM
1478,JM.07,Portland Parish,Portland Parish,07,JAM
1479,JM.04,Manchester,Manchester,04,JAM
1480,JM.17,Kingston,Kingston,17,JAM
1481,JM.02,Hanover,Hanover,02,JAM
1482,JM.01,Clarendon,Clarendon,01,JAM
1483,JO.19,Ma’an,Ma'an,19,JOR
1484,JO.18,Irbid,Irbid,18,JOR
1485,JO.17,Zarqa,Zarqa,17,JOR
1486,JO.12,Tafielah,Tafielah,12,JOR
1487,JO.16,Amman,Amman,16,JOR
1488,JO.15,Mafraq,Mafraq,15,JOR
1489,JO.09,Karak,Karak,09,JOR
1490,JO.02,Balqa,Balqa,02,JOR
1491,JO.20,Ajlun,Ajlun,20,JOR
1492,JO.22,Jerash,Jerash,22,JOR
1493,JO.21,Aqaba,Aqaba,21,JOR
1494,JO.23,Madaba,Madaba,23,JOR
1495,JP.46,Yamanashi,Yamanashi,46,JPN
1496,JP.45,Yamaguchi,Yamaguchi,45,JPN
1497,JP.43,Wakayama,Wakayama,43,JPN
1498,JP.42,Toyama,Toyama,42,JPN
1499,JP.41,Tottori,Tottori,41,JPN
1500,JP.40,Tokyo,Tokyo,40,JPN
1501,JP.39,Tokushima,Tokushima,39,JPN
1502,JP.38,Tochigi,Tochigi,38,JPN
1503,JP.37,Shizuoka,Shizuoka,37,JPN
1504,JP.36,Shimane,Shimane,36,JPN
1505,JP.35,Shiga,Shiga,35,JPN
1506,JP.34,Saitama,Saitama,34,JPN
1507,JP.33,Saga,Saga,33,JPN
1508,JP.32,Osaka,Osaka,32,JPN
1509,JP.47,Okinawa,Okinawa,47,JPN
1510,JP.31,Okayama,Okayama,31,JPN
1511,JP.30,Oita,Oita,30,JPN
1512,JP.29,Niigata,Niigata,29,JPN
1513,JP.28,Nara,Nara,28,JPN
1514,JP.27,Nagasaki,Nagasaki,27,JPN
1515,JP.26,Nagano,Nagano,26,JPN
1516,JP.25,Miyazaki,Miyazaki,25,JPN
1517,JP.23,Mie,Mie,23,JPN
1518,JP.22,Kyoto,Kyoto,22,JPN
1519,JP.21,Kumamoto,Kumamoto,21,JPN
1520,JP.20,Kochi,Kochi,20,JPN
