,ISO3,year,ndvi_soybeanweighted
2493,GNQ,2005,0.7030525975489355
2600,GNQ,2006,0.7112974471207504
2707,GNQ,2007,0.7085917021363646
2814,GNQ,2008,0.7113039772117531
2921,GNQ,2009,0.7035262632265196
3028,GNQ,2010,0.688984495011587
3135,GNQ,2011,0.7055524434519338
3242,GNQ,2012,0.7006642288375686
3349,GNQ,2013,0.7179929504394531
3456,GNQ,2014,0.7179526879446847
3563,GNQ,2015,0.7052939929053897
3670,GNQ,2016,0.6996626038324265
3777,GNQ,2017,0.7089493764241537
3884,GNQ,2018,0.7041478672935849
3991,GNQ,2019,0.7266137637183779
4098,GNQ,2020,0.7070590661313354
4205,GNQ,2021,0.7263388323102679
4312,GNQ,2022,0.7173045163835797
39,GRC,1982,0.44653249122982935
146,GRC,1983,0.44352896299816313
253,GRC,1984,0.4359742095583961
360,GRC,1985,0.4433145846412295
467,GRC,1986,0.44790505418323334
574,GRC,1987,0.44160347856794085
681,GRC,1988,0.4449580281575521
788,GRC,1989,0.4517679080054874
895,GRC,1990,0.4520584086463565
1002,GRC,1991,0.44746061052594865
1109,GRC,1992,0.4505151567004976
1216,GRC,1993,0.44595720472789946
1323,GRC,1994,0.45533471697852723
1430,GRC,1995,0.46372971634637744
1537,GRC,1996,0.455778493427095
1644,GRC,1997,0.46475595292590915
1751,GRC,1998,0.4633705972943986
1858,GRC,1999,0.454206119900658
1965,GRC,2000,0.4535249136061896
2072,GRC,2001,0.4544442894904168
2179,GRC,2002,0.45559689163375683
2286,GRC,2003,0.4432494365985578
2393,GRC,2004,0.4481469446538569
2500,GRC,2005,0.44441460863050525
2607,GRC,2006,0.4571326687990964
2714,GRC,2007,0.4579025652539599
2821,GRC,2008,0.4533334443647783
2928,GRC,2009,0.46710362025669644
3035,GRC,2010,0.4558480929420108
3142,GRC,2011,0.4688508662967891
3249,GRC,2012,0.4451996864067329
3356,GRC,2013,0.4636771436418806
3463,GRC,2014,0.49332793935139974
3570,GRC,2015,0.4815400615873791
3677,GRC,2016,0.4865792145501999
3784,GRC,2017,0.46112692406063993
3891,GRC,2018,0.4815294763474237
3998,GRC,2019,0.4769095424470447
4105,GRC,2020,0.46530085831329604
4212,GRC,2021,0.47523834373837426
4319,GRC,2022,0.480764402117048
40,GTM,1982,0.6602776136852446
147,GTM,1983,0.656471997033982
254,GTM,1984,0.6516828219095866
361,GTM,1985,0.6661402527945383
468,GTM,1986,0.6679356718517485
575,GTM,1987,0.6574023757207962
682,GTM,1988,0.6552255089169458
789,GTM,1989,0.6767427535284134
896,GTM,1990,0.6787525994437081
1003,GTM,1991,0.6693543312436059
1110,GTM,1992,0.6778067452566965
1217,GTM,1993,0.6751158449082147
1324,GTM,1994,0.6709027250380744
1431,GTM,1995,0.6745715786161877
1538,GTM,1996,0.6806513119652158
1645,GTM,1997,0.6741410566057477
1752,GTM,1998,0.6603265137445359
1859,GTM,1999,0.6515225997198196
1966,GTM,2000,0.6649517339070639
2073,GTM,2001,0.6661378898201408
2180,GTM,2002,0.6608732259561727
2287,GTM,2003,0.6574270653357872
2394,GTM,2004,0.6618366648915049
2501,GTM,2005,0.6607223737108838
2608,GTM,2006,0.6794500916868776
2715,GTM,2007,0.6825103669218965
2822,GTM,2008,0.6762085178920201
2929,GTM,2009,0.6681057382101541
3036,GTM,2010,0.6652508937290738
3143,GTM,2011,0.6799319263500172
3250,GTM,2012,0.679849601326408
3357,GTM,2013,0.673785893031529
3464,GTM,2014,0.6811513403029669
3571,GTM,2015,0.6818134169805617
3678,GTM,2016,0.6764142187209357
3785,GTM,2017,0.6785490646362304
3892,GTM,2018,0.6760843058994839
3999,GTM,2019,0.6773605626424154
4106,GTM,2020,0.6618242372144171
4213,GTM,2021,0.6966365639822824
4320,GTM,2022,0.6883234027680897
41,GUY,1982,0.6815969587053571
148,GUY,1983,0.6828378186907087
255,GUY,1984,0.6840100780668713
362,GUY,1985,0.6977289799281529
469,GUY,1986,0.6968365522112164
576,GUY,1987,0.7007746280488514
683,GUY,1988,0.695601330711728
790,GUY,1989,0.6991296968005952
897,GUY,1990,0.6948035543532599
1004,GUY,1991,0.6796709638323102
1111,GUY,1992,0.6881017321632023
1218,GUY,1993,0.6959531526111421
1325,GUY,1994,0.69216636912028
1432,GUY,1995,0.6950941790626163
1539,GUY,1996,0.697509026663644
1646,GUY,1997,0.6945733715239025
1753,GUY,1998,0.6909590087164016
1860,GUY,1999,0.6937129316784088
1967,GUY,2000,0.6966494376772926
2074,GUY,2001,0.6981022083995106
2181,GUY,2002,0.6926291111537388
2288,GUY,2003,0.679646499969147
2395,GUY,2004,0.6946524044497983
2502,GUY,2005,0.6980097035837697
2609,GUY,2006,0.6961068011273395
2716,GUY,2007,0.6949367930653331
2823,GUY,2008,0.6925418023748712
2930,GUY,2009,0.6908040355640453
3037,GUY,2010,0.6946090264698815
3144,GUY,2011,0.7040839662656679
3251,GUY,2012,0.6956915081988324
3358,GUY,2013,0.6983931459699358
3465,GUY,2014,0.6890992497035435
3572,GUY,2015,0.6903572220575241
3679,GUY,2016,0.6893630469185965
3786,GUY,2017,0.7056049455915179
3893,GUY,2018,0.6997099594842819
4000,GUY,2019,0.6964022696358817
4107,GUY,2020,0.697205044530019
4214,GUY,2021,0.7090033979870025
4321,GUY,2022,0.7049096407209124
42,HND,1982,0.6785978651500885
149,HND,1983,0.6723827572777158
256,HND,1984,0.671833844502767
363,HND,1985,0.6809506200154622
470,HND,1986,0.6805001594906762
577,HND,1987,0.6743802337646484
684,HND,1988,0.6766092184157598
791,HND,1989,0.6931766873314267
898,HND,1990,0.6938041243780227
1005,HND,1991,0.6811459321521577
1112,HND,1992,0.6964995687575567
1219,HND,1993,0.6902417046683176
1326,HND,1994,0.6859752139136904
1433,HND,1995,0.6903832252139136
1540,HND,1996,0.6958324330647787
1647,HND,1997,0.6914856640043713
1754,HND,1998,0.6778947078159878
1861,HND,1999,0.669480236961728
1968,HND,2000,0.6792957494826544
2075,HND,2001,0.6862368787828383
2182,HND,2002,0.6815678150889638
2289,HND,2003,0.6743654993078211
2396,HND,2004,0.6797778545002361
2503,HND,2005,0.6810589022793613
2610,HND,2006,0.6929197987986134
2717,HND,2007,0.7006603819459349
2824,HND,2008,0.6921543847387963
2931,HND,2009,0.6896580037546681
3038,HND,2010,0.6966953943646144
3145,HND,2011,0.6955519496372768
3252,HND,2012,0.7049881118942093
3359,HND,2013,0.6959451511928013
3466,HND,2014,0.6908722933814639
3573,HND,2015,0.6845886568341937
3680,HND,2016,0.6935807306198847
3787,HND,2017,0.7061197353544689
3894,HND,2018,0.6926831548781622
4001,HND,2019,0.6766433644975934
4108,HND,2020,0.677582730076894
4215,HND,2021,0.7019549466087704
4322,HND,2022,0.6993893817719958
43,HUN,1982,0.45964510109311063
150,HUN,1983,0.45921875435965404
257,HUN,1984,0.4481084943498884
364,HUN,1985,0.4570052314939953
471,HUN,1986,0.44740467325846356
578,HUN,1987,0.44712034198216033
685,HUN,1988,0.4624319600604829
792,HUN,1989,0.4686818131038121
899,HUN,1990,0.470713375999814
1006,HUN,1991,0.469880311693464
1113,HUN,1992,0.4633898524329776
1220,HUN,1993,0.4518297315325056
1327,HUN,1994,0.46758394159589495
1434,HUN,1995,0.4799508795965286
1541,HUN,1996,0.46306144623529344
1648,HUN,1997,0.48300423258826847
1755,HUN,1998,0.48065220787411644
1862,HUN,1999,0.4710469965253557
1969,HUN,2000,0.4713269371759324
2076,HUN,2001,0.4822783697778052
2183,HUN,2002,0.47320695059640067
2290,HUN,2003,0.40675617239935385
2397,HUN,2004,0.5021696299458598
2504,HUN,2005,0.4729109426749932
2611,HUN,2006,0.4712816293737391
2718,HUN,2007,0.4988429067423056
2825,HUN,2008,0.5039221195179028
2932,HUN,2009,0.45478226045461806
3039,HUN,2010,0.4285578006789798
3146,HUN,2011,0.45943885794838707
3253,HUN,2012,0.4423015347155896
3360,HUN,2013,0.497241326831636
3467,HUN,2014,0.5281668896448044
3574,HUN,2015,0.5020858134315127
3681,HUN,2016,0.5185514753432501
3788,HUN,2017,0.4875219025157747
3895,HUN,2018,0.49636286326817103
4002,HUN,2019,0.4952322427204677
4109,HUN,2020,0.46700489159592057
4216,HUN,2021,0.4838084333510626
4323,HUN,2022,0.4862825751531692
44,IND,1982,0.41076899165198916
151,IND,1983,0.41568537993658156
258,IND,1984,0.4098350973583403
365,IND,1985,0.4119053189413888
472,IND,1986,0.41792096419561475
579,IND,1987,0.41451421192714144
686,IND,1988,0.41760870833623975
793,IND,1989,0.426116007305327
900,IND,1990,0.4268216006869362
1007,IND,1991,0.41702333386739093
1114,IND,1992,0.4275824158078148
1221,IND,1993,0.42571538371131534
1328,IND,1994,0.42497550728207545
1435,IND,1995,0.43621784973144534
1542,IND,1996,0.43621536799839566
1649,IND,1997,0.4328643029530843
1756,IND,1998,0.44099630473908924
1863,IND,1999,0.4292493600391206
1970,IND,2000,0.42863482139224096
2077,IND,2001,0.43909818049839566
2184,IND,2002,0.43511463810847356
2291,IND,2003,0.43245604529747594
2398,IND,2004,0.42610796934693723
2505,IND,2005,0.4272439648974073
2612,IND,2006,0.43325890953986196
2719,IND,2007,0.44821522077623305
2826,IND,2008,0.45146207327371113
2933,IND,2009,0.4488877678336678
3040,IND,2010,0.45829690176343163
3147,IND,2011,0.45818250098595265
3254,IND,2012,0.4469071879963299
3361,IND,2013,0.4634285292852493
3468,IND,2014,0.4630526135762532
3575,IND,2015,0.46220358058384486
3682,IND,2016,0.4524589074452718
3789,IND,2017,0.46674808847336546
3896,IND,2018,0.4527871705009824
4003,IND,2019,0.47399277650742305
4110,IND,2020,0.4861329408533433
4217,IND,2021,0.4877684518723261
4324,IND,2022,0.4900263188680013
45,IRN,1982,0.18504661396571573
152,IRN,1983,0.1870164210909889
259,IRN,1984,0.18065657638368152
366,IRN,1985,0.1899703971771967
473,IRN,1986,0.1925392152014233
580,IRN,1987,0.1926808236667088
687,IRN,1988,0.19236375279653642
794,IRN,1989,0.1878582818621681
901,IRN,1990,0.1936485479218619
1008,IRN,1991,0.1866153058778672
1115,IRN,1992,0.190101040885562
1222,IRN,1993,0.1902038768359593
1329,IRN,1994,0.1930692274456933
1436,IRN,1995,0.20063410908835275
1543,IRN,1996,0.1943997338158744
1650,IRN,1997,0.19274856458391462
1757,IRN,1998,0.19666989421844483
1864,IRN,1999,0.1928556124823434
1971,IRN,2000,0.19073383660543533
2078,IRN,2001,0.1910984592647343
2185,IRN,2002,0.19269186698997412
2292,IRN,2003,0.19219311259343072
2399,IRN,2004,0.20313148096105557
2506,IRN,2005,0.1975666875734434
2613,IRN,2006,0.19664633426037462
2720,IRN,2007,0.19690413250765954
2827,IRN,2008,0.17219092764173236
2934,IRN,2009,0.19423040450798285
3041,IRN,2010,0.18813128321511402
3148,IRN,2011,0.1833746423616514
3255,IRN,2012,0.18665927539028965
3362,IRN,2013,0.20251046450932822
3469,IRN,2014,0.19181485191980996
3576,IRN,2015,0.19933893903096517
3683,IRN,2016,0.20791502552940733
3790,IRN,2017,0.18961342698051817
3897,IRN,2018,0.2051792797134036
4004,IRN,2019,0.21557053556896383
4111,IRN,2020,0.1927290917564841
4218,IRN,2021,0.19822001121157692
4325,IRN,2022,0.19488233868281052
47,IRQ,1982,0.1570494268054054
154,IRQ,1983,0.1533583279564267
261,IRQ,1984,0.15086643098649524
368,IRQ,1985,0.15927709197998047
475,IRQ,1986,0.16093995680127823
582,IRQ,1987,0.16069867901574997
689,IRQ,1988,0.1617246963183085
796,IRQ,1989,0.15393497991561886
903,IRQ,1990,0.16265469451177691
1010,IRQ,1991,0.15439307508014496
1117,IRQ,1992,0.1565297424906776
1224,IRQ,1993,0.1612043066478911
1331,IRQ,1994,0.1647289706638881
1438,IRQ,1995,0.1680147849491664
1545,IRQ,1996,0.164139079775129
1652,IRQ,1997,0.16328795598802112
1759,IRQ,1998,0.16818097409747895
1866,IRQ,1999,0.1584087067331587
1973,IRQ,2000,0.15171870806103657
2080,IRQ,2001,0.1655871856186416
2187,IRQ,2002,0.16576719277769655
2294,IRQ,2003,0.1672607537783109
2401,IRQ,2004,0.1784463234786149
2508,IRQ,2005,0.15965751463502317
2615,IRQ,2006,0.16654773037250228
2722,IRQ,2007,0.16021549017350753
2829,IRQ,2008,0.13955020032610216
2936,IRQ,2009,0.1502999313899449
3043,IRQ,2010,0.16002634243738081
3150,IRQ,2011,0.15458179777795142
3257,IRQ,2012,0.15005622872153482
3364,IRQ,2013,0.17401991026742117
3471,IRQ,2014,0.1855622508639381
3578,IRQ,2015,0.174372524533953
3685,IRQ,2016,0.1798284496579851
3792,IRQ,2017,0.16298753940491445
3899,IRQ,2018,0.17602190671648296
4006,IRQ,2019,0.20751615826288858
4113,IRQ,2020,0.18616922545232692
4220,IRQ,2021,0.17720513893309095
4327,IRQ,2022,0.15302421874091737
46,ITA,1982,0.45339339810325985
153,ITA,1983,0.45261357025873095
260,ITA,1984,0.44789306967599046
367,ITA,1985,0.45340720349266417
474,ITA,1986,0.45382202057611376
581,ITA,1987,0.4548055815923782
688,ITA,1988,0.46628506233578637
795,ITA,1989,0.46871516472952707
902,ITA,1990,0.4738109316144671
1009,ITA,1991,0.4618992171514602
1116,ITA,1992,0.47046785681588305
1223,ITA,1993,0.4657629574366978
1330,ITA,1994,0.4689411695571173
1437,ITA,1995,0.48082477714901883
1544,ITA,1996,0.4769636063348679
1651,ITA,1997,0.4768611679077148
1758,ITA,1998,0.4772641819545201
1865,ITA,1999,0.46626411183675126
1972,ITA,2000,0.4737065665835426
2079,ITA,2001,0.47625113686362464
2186,ITA,2002,0.465003905746963
2293,ITA,2003,0.44789475778432997
2400,ITA,2004,0.47100308311378564
2507,ITA,2005,0.4741753514887212
2614,ITA,2006,0.4748797607421875
2721,ITA,2007,0.48807732382973473
2828,ITA,2008,0.47612900937258534
2935,ITA,2009,0.4578785051408705
3042,ITA,2010,0.4571989850846548
3149,ITA,2011,0.4704529390439882
3256,ITA,2012,0.4664497119777805
3363,ITA,2013,0.4909033501034691
3470,ITA,2014,0.510746463957287
3577,ITA,2015,0.4978542932782854
3684,ITA,2016,0.508967159816197
3791,ITA,2017,0.47204739743187313
3898,ITA,2018,0.49610068711780364
4005,ITA,2019,0.5026316272190638
4112,ITA,2020,0.46052150239062906
4219,ITA,2021,0.48762849862234936
4326,ITA,2022,0.48264508456275573
48,JPN,1982,0.48440260305858795
155,JPN,1983,0.4788522370656331
262,JPN,1984,0.4676716541108631
369,JPN,1985,0.47549877012343633
476,JPN,1986,0.47557354400271457
583,JPN,1987,0.47956914810907275
690,JPN,1988,0.4725095624469575
797,JPN,1989,0.4845821236201695
904,JPN,1990,0.4915055447533017
1011,JPN,1991,0.47569511113848006
1118,JPN,1992,0.47940215428670246
1225,JPN,1993,0.47347530873616533
1332,JPN,1994,0.4808237779708136
1439,JPN,1995,0.4814110970270066
1546,JPN,1996,0.4793693761371431
1653,JPN,1997,0.4816041644868396
1760,JPN,1998,0.480629393078032
1867,JPN,1999,0.47879392006283716
1974,JPN,2000,0.47956510325840546
2081,JPN,2001,0.46687543143806876
2188,JPN,2002,0.4646897131951301
2295,JPN,2003,0.45713753601744933
2402,JPN,2004,0.46488860471956023
2509,JPN,2005,0.45476113908369464
2616,JPN,2006,0.47276832555414555
2723,JPN,2007,0.4910970509288075
2830,JPN,2008,0.48975220875163655
2937,JPN,2009,0.48487268728738303
3044,JPN,2010,0.42227977789015997
3151,JPN,2011,0.4662402788099352
3258,JPN,2012,0.45504314498062975
3365,JPN,2013,0.4705999135516939
3472,JPN,2014,0.46333037721543086
3579,JPN,2015,0.48102630914960587
3686,JPN,2016,0.4857975851694743
3793,JPN,2017,0.47821060716538205
3900,JPN,2018,0.4829135803949265
4007,JPN,2019,0.4914889183952696
4114,JPN,2020,0.42929350030722735
4221,JPN,2021,0.491091320946103
4328,JPN,2022,0.48468374061584474
53,KAZ,1982,0.21809963477190053
160,KAZ,1983,0.22304180179713737
267,KAZ,1984,0.2165648931619667
374,KAZ,1985,0.22236940137190478
481,KAZ,1986,0.22592230695698942
588,KAZ,1987,0.22837668270688682
695,KAZ,1988,0.2282711098917893
802,KAZ,1989,0.22273085051455668
909,KAZ,1990,0.23424936858280784
1016,KAZ,1991,0.22417554541286966
1123,KAZ,1992,0.23424952557079848
1230,KAZ,1993,0.23301652622932478
1337,KAZ,1994,0.235321656628024
1444,KAZ,1995,0.2320075945786777
1551,KAZ,1996,0.22791303229935114
1658,KAZ,1997,0.23170919350357286
1765,KAZ,1998,0.22586916528074513
1872,KAZ,1999,0.23537125083307422
1979,KAZ,2000,0.23018423502643903
2086,KAZ,2001,0.2108225047172426
2193,KAZ,2002,0.2206237335234553
2300,KAZ,2003,0.21827308231526676
2407,KAZ,2004,0.22090393918032175
2514,KAZ,2005,0.23624832429892414
2621,KAZ,2006,0.2282728117776441
2728,KAZ,2007,0.23871704832276144
2835,KAZ,2008,0.2169771195931749
2942,KAZ,2009,0.22594894335983876
3049,KAZ,2010,0.15713864715657536
3156,KAZ,2011,0.206297975054154
3263,KAZ,2012,0.18886308589348424
3370,KAZ,2013,0.23783557293102858
3477,KAZ,2014,0.20612157561488095
3584,KAZ,2015,0.21568619716025533
3691,KAZ,2016,0.2412542712826814
3798,KAZ,2017,0.22187591912916726
3905,KAZ,2018,0.21826404569759256
4012,KAZ,2019,0.220845925844851
4119,KAZ,2020,0.16395311705980983
4226,KAZ,2021,0.1994606058704002
4333,KAZ,2022,0.20607143826285998
49,KEN,1982,0.4541559940519787
156,KEN,1983,0.4484635818118141
263,KEN,1984,0.4353236187526158
370,KEN,1985,0.4492597545442127
477,KEN,1986,0.4459471531822568
584,KEN,1987,0.45157831482660205
691,KEN,1988,0.44738884099324544
798,KEN,1989,0.45701614525204615
905,KEN,1990,0.4619363049098424
1012,KEN,1991,0.4402377139500209
1119,KEN,1992,0.4461035274323963
1226,KEN,1993,0.44940677533830914
1333,KEN,1994,0.4462596092224121
1440,KEN,1995,0.45490617897397
1547,KEN,1996,0.4446957159496489
1654,KEN,1997,0.4572015426272438
1761,KEN,1998,0.47489308457147505
1868,KEN,1999,0.44586327634538925
1975,KEN,2000,0.4397073723929269
2082,KEN,2001,0.46137906202379164
2189,KEN,2002,0.4594276384626116
2296,KEN,2003,0.47297533207149295
2403,KEN,2004,0.4617854173262041
2510,KEN,2005,0.45302970819158866
2617,KEN,2006,0.46177284358097953
2724,KEN,2007,0.4960341139573317
2831,KEN,2008,0.4516923420665028
2938,KEN,2009,0.4127998383909791
3045,KEN,2010,0.4620021543956938
3152,KEN,2011,0.45739551602877104
3259,KEN,2012,0.46322170802525114
3366,KEN,2013,0.47560881423950196
3473,KEN,2014,0.4530196772984096
3580,KEN,2015,0.4468314466930571
3687,KEN,2016,0.44570154244559157
3794,KEN,2017,0.4283642058599563
3901,KEN,2018,0.4716899243309384
4008,KEN,2019,0.4669440276736305
4115,KEN,2020,0.4865306187477432
4222,KEN,2021,0.4526773158482143
4329,KEN,2022,0.43452274703979493
50,KGZ,1982,0.20855827829951332
157,KGZ,1983,0.21352872050376165
264,KGZ,1984,0.20649771216937476
371,KGZ,1985,0.2132816666875567
478,KGZ,1986,0.2141122173127674
585,KGZ,1987,0.21871345808392478
692,KGZ,1988,0.21885169871648152
799,KGZ,1989,0.21502215652238754
906,KGZ,1990,0.2197182986963363
1013,KGZ,1991,0.21449532685961042
1120,KGZ,1992,0.21442910137630644
1227,KGZ,1993,0.21782025647163386
1334,KGZ,1994,0.22117303733598617
1441,KGZ,1995,0.22162123253231958
1548,KGZ,1996,0.22151537204924085
1655,KGZ,1997,0.2217704508645194
1762,KGZ,1998,0.22670116837819418
1869,KGZ,1999,0.22515919870421996
1976,KGZ,2000,0.2176825544834137
2083,KGZ,2001,0.2045166337097084
2190,KGZ,2002,0.21194234243330065
2297,KGZ,2003,0.1900184051649911
2404,KGZ,2004,0.20485574452693647
2511,KGZ,2005,0.22137781153668412
2618,KGZ,2006,0.21374667451145885
2725,KGZ,2007,0.22403587867925456
2832,KGZ,2008,0.1979467700772233
2939,KGZ,2009,0.2149708322666503
3046,KGZ,2010,0.16568072280240434
3153,KGZ,2011,0.19392819399362082
3260,KGZ,2012,0.1832324972002061
3367,KGZ,2013,0.21297236619676857
3474,KGZ,2014,0.17813789080154324
3581,KGZ,2015,0.2053378163576126
3688,KGZ,2016,0.22503682359627314
3795,KGZ,2017,0.20727352694954193
3902,KGZ,2018,0.20429849511668793
4009,KGZ,2019,0.21098600689570107
4116,KGZ,2020,0.16280432376390747
4223,KGZ,2021,0.1970406964165824
4330,KGZ,2022,0.20993695558820452
21,KHM,1982,0.5583085935683477
128,KHM,1983,0.5467465596880231
235,KHM,1984,0.5488849877857026
342,KHM,1985,0.5658450399126325
449,KHM,1986,0.5633079879397437
556,KHM,1987,0.5626964681716192
663,KHM,1988,0.5621982096717472
770,KHM,1989,0.5693861227489654
877,KHM,1990,0.5679227647327241
984,KHM,1991,0.5412253957475934
1091,KHM,1992,0.554366977328346
1198,KHM,1993,0.5577551440284366
1305,KHM,1994,0.5547038401649111
1412,KHM,1995,0.554512858981178
1519,KHM,1996,0.5616894471304757
1626,KHM,1997,0.5617911049979074
1733,KHM,1998,0.5593239678882417
1840,KHM,1999,0.5570691339401972
1947,KHM,2000,0.5545563625154041
2054,KHM,2001,0.5506512369009166
2161,KHM,2002,0.5395686995956923
2268,KHM,2003,0.5651615525130387
2375,KHM,2004,0.5421270503788204
2482,KHM,2005,0.5359369838840359
2589,KHM,2006,0.5651328376518501
2696,KHM,2007,0.5651360438420222
2803,KHM,2008,0.5667125514103816
2910,KHM,2009,0.5713336193378156
3017,KHM,2010,0.5512795355660575
3124,KHM,2011,0.5666466136555095
3231,KHM,2012,0.5784461735316685
3338,KHM,2013,0.5644433473859515
3445,KHM,2014,0.5718612474714007
3552,KHM,2015,0.5620202031816754
3659,KHM,2016,0.5604919706072126
3766,KHM,2017,0.5879861277625674
3873,KHM,2018,0.5746243088131859
3980,KHM,2019,0.5633592403956822
4087,KHM,2020,0.5375909145579618
4194,KHM,2021,0.5693188162304107
4301,KHM,2022,0.5764179682050433
52,KOR,1982,0.46158995065234953
159,KOR,1983,0.4572152398427327
266,KOR,1984,0.45704833403087797
373,KOR,1985,0.45851522872561495
480,KOR,1986,0.45613060433524
587,KOR,1987,0.4550930301121303
694,KOR,1988,0.4542933095296224
801,KOR,1989,0.46299523498898465
908,KOR,1990,0.4648538376036145
1015,KOR,1991,0.46456620488848005
1122,KOR,1992,0.46409991264343264
1229,KOR,1993,0.45845211192539764
1336,KOR,1994,0.462865250269572
1443,KOR,1995,0.4632190239315941
1550,KOR,1996,0.4659475714365641
1657,KOR,1997,0.4650594248090471
1764,KOR,1998,0.46066961978730697
1871,KOR,1999,0.45997470728556317
1978,KOR,2000,0.461760738554455
2085,KOR,2001,0.45792564635224403
2192,KOR,2002,0.4466141397664835
2299,KOR,2003,0.4526830835866404
2406,KOR,2004,0.45562962031102444
2513,KOR,2005,0.4612804512610802
2620,KOR,2006,0.46780340073134874
2727,KOR,2007,0.484828864464393
2834,KOR,2008,0.4852494568877168
2941,KOR,2009,0.4774661137507512
3048,KOR,2010,0.4265279745979914
3155,KOR,2011,0.4490410427889981
3262,KOR,2012,0.45479966978974395
3369,KOR,2013,0.4612772160484677
3476,KOR,2014,0.47614528737749373
3583,KOR,2015,0.4807200045812698
3690,KOR,2016,0.48461100532895046
3797,KOR,2017,0.48350131107511973
3904,KOR,2018,0.47952464512416293
4011,KOR,2019,0.49233919924781433
4118,KOR,2020,0.43541619372968915
4225,KOR,2021,0.4920802270798456
4332,KOR,2022,0.4793787691025507
54,LAO,1982,0.7169725835890998
161,LAO,1983,0.7120762605212984
268,LAO,1984,0.7097772282191684
375,LAO,1985,0.7223044001261393
482,LAO,1986,0.7266209516979399
589,LAO,1987,0.723586785816011
696,LAO,1988,0.7192078058151972
803,LAO,1989,0.7289911520821707
910,LAO,1990,0.7225568429856073
1017,LAO,1991,0.710767681666783
1124,LAO,1992,0.7174717192876907
1231,LAO,1993,0.7249552506946382
1338,LAO,1994,0.7227924833751861
1445,LAO,1995,0.7227629067557199
1552,LAO,1996,0.724567148844401
1659,LAO,1997,0.7205657562982468
1766,LAO,1998,0.7201527702694848
1873,LAO,1999,0.718197412763323
1980,LAO,2000,0.7275678278605143
2087,LAO,2001,0.7141768872606885
2194,LAO,2002,0.7100186288016184
2301,LAO,2003,0.7272784212552584
2408,LAO,2004,0.7103702100816665
2515,LAO,2005,0.7133704351068854
2622,LAO,2006,0.7331687350430331
2729,LAO,2007,0.7256411686153202
2836,LAO,2008,0.7334802692119892
2943,LAO,2009,0.7305613232287732
3050,LAO,2010,0.712620359148298
3157,LAO,2011,0.7336498107910157
3264,LAO,2012,0.7315234774076022
3371,LAO,2013,0.7334255262102399
3478,LAO,2014,0.7306048453194754
3585,LAO,2015,0.7278544089907691
3692,LAO,2016,0.7345894622802734
3799,LAO,2017,0.7449877010527112
3906,LAO,2018,0.7362947681971959
4013,LAO,2019,0.7230398708525159
4120,LAO,2020,0.700096163196724
4227,LAO,2021,0.7348180124192011
4334,LAO,2022,0.7436115682692755
56,LSO,1982,0.38819533266339984
163,LSO,1983,0.3735356203715007
270,LSO,1984,0.38354188292367114
377,LSO,1985,0.3826915479387556
484,LSO,1986,0.395783376239595
591,LSO,1987,0.3918592592875163
698,LSO,1988,0.3981368453616188
805,LSO,1989,0.3955715635390509
912,LSO,1990,0.39176330148606076
1019,LSO,1991,0.39940432575770785
1126,LSO,1992,0.37947845349993026
1233,LSO,1993,0.38837824703398205
1340,LSO,1994,0.38431194323585144
1447,LSO,1995,0.38736273720150904
1554,LSO,1996,0.4020300672621954
1661,LSO,1997,0.3991485543023972
1768,LSO,1998,0.3989413041614351
1875,LSO,1999,0.3809509700593494
1982,LSO,2000,0.3973162972586496
2089,LSO,2001,0.3952201400589157
2196,LSO,2002,0.40230343661465484
2303,LSO,2003,0.3849233632349706
2410,LSO,2004,0.38696639553531187
2517,LSO,2005,0.385342532818134
2624,LSO,2006,0.40777089632474456
2731,LSO,2007,0.3523253158737015
2838,LSO,2008,0.36916667913080575
2945,LSO,2009,0.3836829596718589
3052,LSO,2010,0.4073073923625643
3159,LSO,2011,0.39828599028534944
3266,LSO,2012,0.386589001749898
3373,LSO,2013,0.3696844940185547
3480,LSO,2014,0.3776914604731969
3587,LSO,2015,0.3603602028801328
3694,LSO,2016,0.3736421712239583
3801,LSO,2017,0.37942439215523854
3908,LSO,2018,0.38186617860339944
4015,LSO,2019,0.36588814017886206
4122,LSO,2020,0.4365709995301831
4229,LSO,2021,0.4067062250773112
4336,LSO,2022,0.43401978465488983
64,MAR,1982,0.2985768990289597
171,MAR,1983,0.2952991851624988
278,MAR,1984,0.30176477064405166
385,MAR,1985,0.30573708152770995
492,MAR,1986,0.3152982482910156
599,MAR,1987,0.3061465082168579
706,MAR,1988,0.32576192456200015
813,MAR,1989,0.31280930469149637
920,MAR,1990,0.31500679066067655
1027,MAR,1991,0.31997247791290284
1134,MAR,1992,0.29059512192862375
1241,MAR,1993,0.2906678197497413
1348,MAR,1994,0.31860628841036837
1455,MAR,1995,0.2760150606064569
1562,MAR,1996,0.3213991240546817
1669,MAR,1997,0.31687708118983676
1776,MAR,1998,0.31710008839198517
1883,MAR,1999,0.3063748758860997
1990,MAR,2000,0.29391336468287876
2097,MAR,2001,0.30237432102580647
2204,MAR,2002,0.30737937977549795
2311,MAR,2003,0.328523616706932
2418,MAR,2004,0.32214903762314345
2525,MAR,2005,0.27600446860344857
2632,MAR,2006,0.3102241986872075
2739,MAR,2007,0.2628892353602818
2846,MAR,2008,0.2868313126197228
2953,MAR,2009,0.3131385356777317
